id,clee,nombre_de_la_unidad_economica,raz_social,codigo_de_la_clase_actividad_scian,nombre_clase_actividad_scian,categoria_clasificacion,regla_decisiva,terminos_detectados,per_ocu,direccion_completa,tipo_vial,nom_vial,numero_ext,letra_ext,numero_int,letra_int,tipo_asent,nomb_asent,cod_postal,localidad,municipio,entidad,telefono,correoelec,www,latitud_revision,longitud_revision,url_busqueda_google_maps,url_punto_google_maps,url_openstreetmap,clasificacion_proceso_hidrico,decision_hidrica_automatica,prioridad_hidrica_maquila,causa_decision_hidrica,en_mh,antecedente_mh,nota_antecedente_mh,grupo_primera_revision,orden_revision,dictamen_documental_inicial,error_sectorial_evidente,causa_dictamen_inicial,posible_duplicado_geometria,ids_misma_geometria,estado_revision_manual,nombre_encontrado,establecimiento_encontrado,objeto_maquila_observado,evidencia_textil,evidencia_mezclilla,evidencia_proceso_humedo,decision_manual,confianza_revision,fuentes_consultadas,fecha_revision,revisor,notas_revision
10388706,21074315223000991000000000U8,MAQUILA DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa|pantalon,0 a 5 personas,"CALLE SAN ISIDRO 15, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,SAN ISIDRO,15,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.2050312,-98.38268607,https://www.google.com/maps/search/?api=1&query=MAQUILA+DE+PANTALON+SIN+NOMBRE+SAN+ISIDRO+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.2050312%2C-98.38268607,https://www.openstreetmap.org/?mlat=19.2050312&mlon=-98.3826861#map=19/19.2050312/-98.3826861,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,pantalon_sin_mezclilla_explicita,3,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,SI,,,,,,,
10498672,21074315223000111000000000U3,MAQUILA DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa|pantalon,0 a 5 personas,"CALLE EL VOLCAN SN, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,EL VOLCAN,,SN,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,2271340287,,,19.20764246,-98.38465467,https://www.google.com/maps/search/?api=1&query=MAQUILA+DE+PANTALON+SIN+NOMBRE+EL+VOLCAN+CENTRO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20764246%2C-98.38465467,https://www.openstreetmap.org/?mlat=19.2076425&mlon=-98.3846547#map=19/19.2076425/-98.3846547,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,pantalon_sin_mezclilla_explicita,3,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,SI,,,,,,,
10601053,21074315223001101000000000U3,MAQUILA DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa|pantalon,0 a 5 personas,"CALLE REAL SAN MATEO 117, COLONIA SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,REAL SAN MATEO,117,,,,COLONIA,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20921951,-98.38851917,https://www.google.com/maps/search/?api=1&query=MAQUILA+DE+PANTALON+SIN+NOMBRE+REAL+SAN+MATEO+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20921951%2C-98.38851917,https://www.openstreetmap.org/?mlat=19.2092195&mlon=-98.3885192#map=19/19.2092195/-98.3885192,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,pantalon_sin_mezclilla_explicita,3,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,SI,,,,,,,
11119423,21074315223000241000000000U8,MAQUILA DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa|pantalon,0 a 5 personas,"CALLE SAN MIGUEL 4, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,SAN MIGUEL,4,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,2225858764,,,19.20732084,-98.38821535,https://www.google.com/maps/search/?api=1&query=MAQUILA+DE+PANTALON+SIN+NOMBRE+SAN+MIGUEL+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20732084%2C-98.38821535,https://www.openstreetmap.org/?mlat=19.2073208&mlon=-98.3882153#map=19/19.2073208/-98.3882153,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,pantalon_sin_mezclilla_explicita,3,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,SI,,,,,,,
11252324,21074315123000041000000000U4,MAQUILA DE PANTALON SIN NOMBRE,,315123,Fabricaci�n de ropa exterior de tejido de punto,maquila_textil,base_texto_textil,tejido|maquila|ropa|pantalon,0 a 5 personas,"CALLEJON 5 DE MAYO 2, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLEJON,5 DE MAYO,2,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20680384,-98.38587376,https://www.google.com/maps/search/?api=1&query=MAQUILA+DE+PANTALON+SIN+NOMBRE+5+DE+MAYO+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20680384%2C-98.38587376,https://www.openstreetmap.org/?mlat=19.2068038&mlon=-98.3858738#map=19/19.2068038/-98.3858738,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,pantalon_sin_mezclilla_explicita,3,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,SI,,,,,,,
11541569,21074315223001211000000000U0,MAQUILA DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa|pantalon,0 a 5 personas,"CALLE RAFAEL SERRANO 17, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,RAFAEL SERRANO,17,,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20739716,-98.38433142,https://www.google.com/maps/search/?api=1&query=MAQUILA+DE+PANTALON+SIN+NOMBRE+RAFAEL+SERRANO+CENTRO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20739716%2C-98.38433142,https://www.openstreetmap.org/?mlat=19.2073972&mlon=-98.3843314#map=19/19.2073972/-98.3843314,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,pantalon_sin_mezclilla_explicita,3,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,SI,,,,,,,
9811213,21074315229002691000000000U9,MAQUILA DE PANTALONES,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,0 a 5 personas,"CALLE INDUSTRIA 17, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,INDUSTRIA,17,,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21121359,-98.38094548,https://www.google.com/maps/search/?api=1&query=MAQUILA+DE+PANTALONES+INDUSTRIA+CENTRO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21121359%2C-98.38094548,https://www.openstreetmap.org/?mlat=19.2112136&mlon=-98.3809455#map=19/19.2112136/-98.3809455,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,pantalon_sin_mezclilla_explicita,3,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,COMPLETADO,GS Textiles ,SI,SI,SI,SI,SI,INCLUIR_ALTA,ALTA,GoogleMaps,,,"Se encontró un establecimiento consistente con el giro y la ubicación registrados. Además de la fabricación de pantalón, se menciona fabricación de tela, lo que se considera una señal de posible proceso húmedo dentro de la cadena textil. Por ello, se incluye como establecimiento de interés, aunque la presencia específica de lavado, teñido u otros procesos húmedos no pudo confirmarse directamente."
3427190,21074315229001243002000000U0,MAQUILA DE PANTALONES SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,6 a 10 personas,"PRIVADA PRIVADA DE LA PALMA 77, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,PRIVADA DE LA PALMA,77,,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20763327,-98.37937063,https://www.google.com/maps/search/?api=1&query=MAQUILA+DE+PANTALONES+SIN+NOMBRE+PRIVADA+DE+LA+PALMA+CENTRO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20763327%2C-98.37937063,https://www.openstreetmap.org/?mlat=19.2076333&mlon=-98.3793706#map=19/19.2076333/-98.3793706,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,pantalon_sin_mezclilla_explicita,3,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,COMPLETADO,NA,SI,NO,SI,SI,NO,INCLUIR_MEDIA,ALTA,GoogleMaps,,,"Se encontró un establecimiento consistente con la ubicación y la actividad registrada. Se incluye en la revisión por corresponder a maquila o fabricación de pantalón, actividad que, dado el contexto productivo local, se interpreta como probablemente asociada a prendas de mezclilla. Esta asociación se considera una inferencia y no una confirmación directa del material ni de la presencia de procesos húmedos"
8559575,21074315229001522001000000U7,MAQUILA DE PANTALONES SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,0 a 5 personas,"CALLE LOS REYES 10, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,LOS REYES,10,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20874706,-98.37678859,https://www.google.com/maps/search/?api=1&query=MAQUILA+DE+PANTALONES+SIN+NOMBRE+LOS+REYES+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20874706%2C-98.37678859,https://www.openstreetmap.org/?mlat=19.2087471&mlon=-98.3767886#map=19/19.2087471/-98.3767886,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,pantalon_sin_mezclilla_explicita,3,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,COMPLETADO,NA,SI,NO,SI,SI,NO,INCLUIR_MEDIA,ALTA,GoogleMaps,,,"Se encontró un establecimiento consistente con la ubicación y la actividad registrada. Se incluye en la revisión por corresponder a maquila o fabricación de pantalón, actividad que, dado el contexto productivo local, se interpreta como probablemente asociada a prendas de mezclilla. Esta asociación se considera una inferencia y no una confirmación directa del material ni de la presencia de procesos húmedos"
9832799,21074315223000361000000000U4,MAQUILA PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa|pantalon,0 a 5 personas,"CALLE CONCEPCION 3, COLONIA SANTA CRUZ, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CONCEPCION,3,,,,COLONIA,SANTA CRUZ,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,9161501855,,,19.21877328,-98.37781866,https://www.google.com/maps/search/?api=1&query=MAQUILA+PANTALON+CONCEPCION+SANTA+CRUZ+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21877328%2C-98.37781866,https://www.openstreetmap.org/?mlat=19.2187733&mlon=-98.3778187#map=19/19.2187733/-98.3778187,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,pantalon_sin_mezclilla_explicita,3,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,,,,,,,,
9938752,21074315229002681000000000U0,MAQUILA PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa|pantalon,0 a 5 personas,"CALLE MAGNOLIA 7, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,MAGNOLIA,7,,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,2481594709,,,19.21211572,-98.38189756,https://www.google.com/maps/search/?api=1&query=MAQUILA+PANTALON+MAGNOLIA+CENTRO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21211572%2C-98.38189756,https://www.openstreetmap.org/?mlat=19.2121157&mlon=-98.3818976#map=19/19.2121157/-98.3818976,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,pantalon_sin_mezclilla_explicita,3,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,,,,,,,,
10182979,21074315223001261000000000U5,MAQUILA PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa|pantalon,0 a 5 personas,"PRIVADA GUADALUPE 10, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,GUADALUPE,10,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21083477,-98.37308715,https://www.google.com/maps/search/?api=1&query=MAQUILA+PANTALON+GUADALUPE+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21083477%2C-98.37308715,https://www.openstreetmap.org/?mlat=19.2108348&mlon=-98.3730872#map=19/19.2108348/-98.3730872,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,pantalon_sin_mezclilla_explicita,3,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,,,,,,,,
10228391,21074315223000631000000000U0,MAQUILA PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa|pantalon,0 a 5 personas,"CALLE CARRIL A DE AGUA SANTA SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CARRIL A DE AGUA SANTA,,SN,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,2271071472,,,19.20945381,-98.37424312,https://www.google.com/maps/search/?api=1&query=MAQUILA+PANTALON+CARRIL+A+DE+AGUA+SANTA+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20945381%2C-98.37424312,https://www.openstreetmap.org/?mlat=19.2094538&mlon=-98.3742431#map=19/19.2094538/-98.3742431,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,pantalon_sin_mezclilla_explicita,3,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,,,,,,,,
11169870,21074315223000301000000000U0,MAQUILA PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa|pantalon,0 a 5 personas,"PRIVADA PREDEGAL DE SAN ANGEL 4, COLONIA SANTA CRUZ, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,PREDEGAL DE SAN ANGEL,4,,,,COLONIA,SANTA CRUZ,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21726381,-98.37863979,https://www.google.com/maps/search/?api=1&query=MAQUILA+PANTALON+PREDEGAL+DE+SAN+ANGEL+SANTA+CRUZ+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21726381%2C-98.37863979,https://www.openstreetmap.org/?mlat=19.2172638&mlon=-98.3786398#map=19/19.2172638/-98.3786398,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,pantalon_sin_mezclilla_explicita,3,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,,,,,,,,
11580764,21074315223000741000000000U7,MAQUILA PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa|pantalon,0 a 5 personas,"CALLE REAL DE PUEBLA SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,REAL DE PUEBLA,,SN,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20710043,-98.37545951,https://www.google.com/maps/search/?api=1&query=MAQUILA+PANTALON+REAL+DE+PUEBLA+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20710043%2C-98.37545951,https://www.openstreetmap.org/?mlat=19.2071004&mlon=-98.3754595#map=19/19.2071004/-98.3754595,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,pantalon_sin_mezclilla_explicita,3,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,,,,,,,,
8088968,21074315229001651000000000U4,MAQUILADORA DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquiladora|ropa|pantalon,0 a 5 personas,"CALLE CORREGIDORA 1, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CORREGIDORA,1,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,2271169599,,,19.20904837,-98.37523652,https://www.google.com/maps/search/?api=1&query=MAQUILADORA+DE+PANTALON+SIN+NOMBRE+CORREGIDORA+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20904837%2C-98.37523652,https://www.openstreetmap.org/?mlat=19.2090484&mlon=-98.3752365#map=19/19.2090484/-98.3752365,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,pantalon_sin_mezclilla_explicita,3,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,,,,,,,,
8090628,21074315229002012001000000U8,TALLER DE MAQUILA DE CAMISA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa,0 a 5 personas,"CALLE AQUILES SERDAN SUR 3, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,AQUILES SERDAN SUR,3,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.21134527,-98.38600645,https://www.google.com/maps/search/?api=1&query=TALLER+DE+MAQUILA+DE+CAMISA+AQUILES+SERDAN+SUR+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21134527%2C-98.38600645,https://www.openstreetmap.org/?mlat=19.2113453&mlon=-98.3860064#map=19/19.2113453/-98.3860064,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",FALSE,NO_APARECE_EN_MH,,otra_prenda_explicita,3,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,PENDIENTE,,,,,,,,,,,,
3427268,21074315229000111002000000U0,TALLER DE MAQUILA DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,base_texto_textil,maquila|ropa|pantalon,0 a 5 personas,"CALLE SAN ISIDRO 20, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,SAN ISIDRO,20,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,,,,19.20462826,-98.38071348,https://www.google.com/maps/search/?api=1&query=TALLER+DE+MAQUILA+DE+PANTALON+SAN+ISIDRO+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20462826%2C-98.38071348,https://www.openstreetmap.org/?mlat=19.2046283&mlon=-98.3807135#map=19/19.2046283/-98.3807135,MAQUILA_SIN_PROCESO_DECLARADO,REVISAR,revision,"DENUE confirma maquila/confección SCIAN 315, pero el nombre no declara el proceso; se requiere auditoría para descartar operaciones húmedas",TRUE,VISTO_BUENO_PREVIO_MH,"MH incluyó previamente este ID DENUE; usar como antecedente favorable, sin asumir que confirma proceso húmedo actual",pantalon_sin_mezclilla_explicita,3,GIRO_TEXTIL_RESPALDADO_POR_SCIAN_315,FALSE,"Código SCIAN manufacturero 315 y descripción de confección de prendas; confirma pertenencia al universo productivo, no existencia actual ni proceso húmedo",FALSE,,COMPLETADO,NA,NO,NO,SI,NO,NO,EXCLUIR_NO_ENCONTRADO,MEDIA,GoogleMaps,21/08/2026,NAB,"No se encontró en Google Maps un edificio cuyas características fueran consistentes con una maquila de gran tamaño o con instalaciones que sugirieran actividades con uso relevante de agua. Tampoco se identificó en la ubicación señalada algún elemento que permitiera inferir claramente el giro registrado. Adicionalmente, el nombre reportado en DENUE no permitió localizar información relacionada en internet y el registro no contaba con número telefónico que facilitara su verificación. Por estas razones, no fue posible confirmar el establecimiento mediante la revisión documental."
