_id_key,id,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,nombre_clase_actividad_scian,clasificacion_anterior,flag_anterior,categoria_filtro,flag_nuevo_relevante,flag_nuevo_revisar,comparacion_filtro,motivo_clasificacion,keywords_detectadas
3427268,3427268,TALLER DE MAQUILA DE PANTALON,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa
8090628,8090628,TALLER DE MAQUILA DE CAMISA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa
8090455,8090455,TALLER DE MAQUILA DE MEZCLILLA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,prioritario_anterior,True,maquila_textil,True,False,antes_y_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; maquila de mezclilla; mezclilla; ropa
8949535,8949535,TALLER DE MAQUILA DE MEZCLILLA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,prioritario_anterior,True,maquila_textil,True,False,antes_y_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; maquila de mezclilla; mezclilla; ropa
10666717,10666717,TALLER DE MAQUILA DE PANTALON,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa
7742903,7742903,TALLER DE MAQUILA DE PANTALON,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa
3326348,3326348,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,prioritario_anterior,True,maquila_textil,True,False,antes_y_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; mezclilla; pantalon; pantalon de mezclilla; ropa
3428342,3428342,TALLER DE MAQUILA DE PANTALON,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa
3428340,3428340,TALLER DE MAQUILA DE PANTALON,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa
3428202,3428202,TALLER DE MAQUILA DE PANTALON,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa
10299932,10299932,TALLER DE MAQUILA DE PANTALON,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa
11085300,11085300,TALLER DE HECHURA DE OJAL SIN NOMBRE,315223,Confecci�n en serie de uniformes,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,
10768303,10768303,TALLER DE MAQUILA DE PANTALON SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa
10935752,10935752,TALLER DE MAQUILA DE PANTALON SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa
10385075,10385075,TALLER DE MAQUILA DE PANTALON SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa
10149604,10149604,TALLER DE MAQUILA DE PANTALON SIN NOMBRE,315223,Confecci�n en serie de uniformes,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon
9880349,9880349,TALLER DE MAQUILA DE PANTALON SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa
8089131,8089131,TALLER DE MAQUILA DON JORGE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa
11109263,11109263,TALLER DE MAQUILA FAMILIAR,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa
11162051,11162051,TALLER DE MAQUILA FAMILIAR,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa
3427887,3427887,TALLER DE MAQUILA HOJALEADORA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa
3427182,3427182,TALLER DE MAQUILA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa
3428168,3428168,TALLER DE MAQUILA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa
3326347,3326347,TALLER DE MAQUILA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa
9655787,9655787,TALLER DE MAQUILA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa
9725562,9725562,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,prioritario_anterior,True,maquila_textil,True,False,antes_y_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; mezclilla; pantalon; pantalon de mezclilla; ropa
3427953,3427953,TORTILLERIA NEALTICAN,311830,Elaboraci�n de tortillas de ma�z y molienda de nixtamal,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
10708110,10708110,TALLER DE MAQUILA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa
8090456,8090456,TALLER DE MAQUILA SIN NOMBRE,315223,Confecci�n en serie de uniformes,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,maquila
7742904,7742904,TALLER DE MAQUILA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa
8089132,8089132,TALLER DE MAQUILA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa
8090625,8090625,TALLER DE MAQUILA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa
7742905,7742905,TORTILLERIA NEALTICAN,311830,Elaboraci�n de tortillas de ma�z y molienda de nixtamal,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
3427879,3427879,TORTILLERIA NI�O DIVINO,311830,Elaboraci�n de tortillas de ma�z y molienda de nixtamal,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
10607362,10607362,TORTILLERIA NI�O DIVINO,311830,Elaboraci�n de tortillas de ma�z y molienda de nixtamal,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
3428337,3428337,TORTILLERIA EL RIO,311830,Elaboraci�n de tortillas de ma�z y molienda de nixtamal,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
11699604,11699604,TALLER DE MAQUILA SIN NOMBRE,314120,"Confecci�n de cortinas, blancos y similares",no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,maquila
7742787,7742787,TALLER DE MAQUILA Y PANTALONES DE MEZCLILLA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,prioritario_anterior,True,maquila_textil,True,False,antes_y_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; mezclilla; pantalones de mezclilla; ropa
11173772,11173772,TALLER DE PANTALLA DE MEZCLILLA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,prioritario_anterior,True,produccion_textil,True,False,antes_y_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,mezclilla; ropa
11112789,11112789,TALLER DE PANTALON,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,pantalon; ropa
10772582,10772582,TALLER DE PANTALON,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,pantalon; ropa
10975166,10975166,TALLER DE PANTALON,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,pantalon; ropa
3428137,3428137,TALLER DE PANTALON DE CABALLERO,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,pantalon; ropa
3428225,3428225,TORTILLERIA PROVIDENCIA,311830,Elaboraci�n de tortillas de ma�z y molienda de nixtamal,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
3428026,3428026,TORTILLERIA RAMSES,311830,Elaboraci�n de tortillas de ma�z y molienda de nixtamal,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
10665817,10665817,TORTILLAS HECHAS A MANO,311830,Elaboraci�n de tortillas de ma�z y molienda de nixtamal,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
9730300,9730300,TERMINADO,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa
8089248,8089248,TERMINADO,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa
11119257,11119257,TERMINADO DE COSTURA SIN NOMBRE,315123,Fabricaci�n de ropa exterior de tejido de punto,no_prioritario_anterior,False,excluir_actividad_no_objetivo,False,False,antes_no_ahora_fuera,Actividad de confeccion menor planchado insumos o giro no textil sin proceso humedo suficiente.,costura; ropa; tejido
8089208,8089208,TERMINADO DE PANTALON SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,pantalon; ropa
10211267,10211267,TERMINADO DE PANTALON SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,pantalon; ropa
8119047,8119047,TERMINADO DE PANTALONES,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa
8777012,8777012,TERMINADO DE PANTALONES,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa
3428078,3428078,TERMINADO DE PANTALON,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,pantalon; ropa
8777005,8777005,TERMINADO DE MAQUILA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,maquila_textil,True,False,antes_no_ahora_entra,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa
8089265,8089265,TERMINADO DE PANTALON SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,pantalon; ropa
10591920,10591920,TERMINADO DE PANTALON,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,pantalon; ropa
10295653,10295653,TERMINADO DE PANTALON SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,pantalon; ropa
8089209,8089209,TALLER DE COSTURA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,excluir_actividad_no_objetivo,False,False,antes_no_ahora_fuera,Actividad de confeccion menor planchado insumos o giro no textil sin proceso humedo suficiente.,costura; ropa
10752985,10752985,TERMINADO O PREPARADO,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa
11119813,11119813,TORTILLERIA LORA,311830,Elaboraci�n de tortillas de ma�z y molienda de nixtamal,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
8560090,8560090,TORTILLAS HECHAS A MANO CHABELITA,311830,Elaboraci�n de tortillas de ma�z y molienda de nixtamal,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
8089442,8089442,TALLER DE COSTURA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,excluir_actividad_no_objetivo,False,False,antes_no_ahora_fuera,Actividad de confeccion menor planchado insumos o giro no textil sin proceso humedo suficiente.,costura; ropa
8692051,8692051,TALLER DE COSTURA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,excluir_actividad_no_objetivo,False,False,antes_no_ahora_fuera,Actividad de confeccion menor planchado insumos o giro no textil sin proceso humedo suficiente.,costura; ropa
10567965,10567965,TALLER DE COSTURA SIN NOMBRE,315223,Confecci�n en serie de uniformes,no_prioritario_anterior,False,excluir_actividad_no_objetivo,False,False,antes_no_ahora_fuera,Actividad de confeccion menor planchado insumos o giro no textil sin proceso humedo suficiente.,costura
10532361,10532361,TALLER DE COSTURA SIN NOMBRE,315223,Confecci�n en serie de uniformes,no_prioritario_anterior,False,excluir_actividad_no_objetivo,False,False,antes_no_ahora_fuera,Actividad de confeccion menor planchado insumos o giro no textil sin proceso humedo suficiente.,costura
11166293,11166293,TALLER DE COSTURA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,excluir_actividad_no_objetivo,False,False,antes_no_ahora_fuera,Actividad de confeccion menor planchado insumos o giro no textil sin proceso humedo suficiente.,costura; ropa
8089324,8089324,TALLER DE COSTURA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,excluir_actividad_no_objetivo,False,False,antes_no_ahora_fuera,Actividad de confeccion menor planchado insumos o giro no textil sin proceso humedo suficiente.,costura; ropa
11133412,11133412,VENTA DE FRITURAS,311910,Elaboraci�n de botanas,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,venta
8603943,8603943,TORTILLA HECHAS A MANO SIN NOMBRE,311830,Elaboraci�n de tortillas de ma�z y molienda de nixtamal,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
10386244,10386244,TORTILLAS,311830,Elaboraci�n de tortillas de ma�z y molienda de nixtamal,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
11573367,11573367,TALLER DE DESHEBRADO DE PANTALON SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,deshebrado; pantalon; ropa
9637988,9637988,TALLER DE DESHEBRADO DE PANTALON,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,deshebrado; pantalon; ropa
9605960,9605960,TALLER DE DESHEBRADO SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,deshebrado; ropa
9807492,9807492,TORTILLAS A MANO,311830,Elaboraci�n de tortillas de ma�z y molienda de nixtamal,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
11462419,11462419,IMPRENTA AMARO,323119,Impresi�n de formas continuas y otros impresos,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
9602103,9602103,CREACIONES RAY CONS,322299,Fabricaci�n de otros productos de cart�n y papel,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
3326237,3326237,CARPINTERIA RAMIREZ,321910,Fabricaci�n de productos de madera para la construcci�n,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,carpinteria
3427207,3427207,CARPINTERIA SIN NOMBRE,321910,Fabricaci�n de productos de madera para la construcci�n,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,carpinteria
3326103,3326103,JUMAGRAFIK,323119,Impresi�n de formas continuas y otros impresos,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
3428123,3428123,CARPINTERIA Y EVANISTERIA JERSON,321910,Fabricaci�n de productos de madera para la construcci�n,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,carpinteria
8089272,8089272,CARPINTERIA JP,321910,Fabricaci�n de productos de madera para la construcci�n,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,carpinteria
3428147,3428147,IMPRENTA RANHU,323119,Impresi�n de formas continuas y otros impresos,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
3326104,3326104,CARPINTERIA EL TORITO,321910,Fabricaci�n de productos de madera para la construcci�n,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,carpinteria
9811409,9811409,VICTORIA LIRA LIRA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,no_prioritario_anterior,False,produccion_textil,True,False,antes_no_ahora_entra,Actividad manufacturera textil explicita por SCIAN y/o texto.,deshebrado; ropa
10080659,10080659,INDUSTRIA QUIMICA PQT,325610,"Fabricaci�n de jabones, limpiadores y dent�fricos",sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,industria
3427275,3427275,HERRERIA SIN NOMBRE,332320,Fabricaci�n de productos de herrer�a,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,herreria
8560094,8560094,HERRERIA SANCHEZ,332320,Fabricaci�n de productos de herrer�a,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,herreria
3427890,3427890,HERRERIA,332320,Fabricaci�n de productos de herrer�a,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,herreria
3326291,3326291,HERRERIA SIN NOMBRE,332320,Fabricaci�n de productos de herrer�a,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,herreria
3326127,3326127,HERRERIA SIN NOMBRE,332320,Fabricaci�n de productos de herrer�a,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,herreria
3427880,3427880,HERRERIA AMARO,332320,Fabricaci�n de productos de herrer�a,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,herreria
9619898,9619898,HERRERIA AILANI,332320,Fabricaci�n de productos de herrer�a,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,herreria
11036816,11036816,HERRERIA LOPEZ,332320,Fabricaci�n de productos de herrer�a,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,herreria
10515874,10515874,VENTA DE TABIQUE,327121,Fabricaci�n de ladrillos no refractarios,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,venta
9288127,9288127,GRUPO INDUSTRIAL PLAYMONT,331220,Fabricaci�n de otros productos de hierro y acero,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,industrial
10283251,10283251,HARRERI SIN NOMBRE,332320,Fabricaci�n de productos de herrer�a,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
10716925,10716925,HER STEEL GROUP AREA DE PINTURA AUXILIAR,331220,Fabricaci�n de otros productos de hierro y acero,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
10810194,10810194,FABRICACI�N DE ESTRUCTURAS MET�LICAS SIN NOMBRE,332310,Fabricaci�n de estructuras met�licas,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
3427269,3427269,TALLER DE CARPINTERIA,321910,Fabricaci�n de productos de madera para la construcci�n,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,carpinteria
8692099,8692099,PUBLICIDAD Y TEXTILES,323119,Impresi�n de formas continuas y otros impresos,no_prioritario_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,publicidad
6377794,6377794,SANTA JULIA DE PUEBLA,327122,Fabricaci�n de azulejos y losetas no refractarias,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,
3428295,3428295,HERRERIA JUAREZ,332320,Fabricaci�n de productos de herrer�a,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,herreria
10382378,10382378,HERRERIA SIN NOMBRE,332320,Fabricaci�n de productos de herrer�a,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,herreria
11346655,11346655,HERRERIA SIN NOMBRE,332320,Fabricaci�n de productos de herrer�a,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,herreria
11673335,11673335,BODEGA DE RECICLAJE SOLARES,434319,Comercio al por mayor de otros materiales de desecho,sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,bodega; comercio al por mayor
8271526,8271526,ALIMENTOS PARA ANIMALES MI PEQUE�A NEW YORK,434112,"Comercio al por mayor de medicamentos veterinarios y alimentos para animales, excepto mascotas",sin_registro_en_filtro_anterior,False,excluir_comercio,False,False,antes_no_ahora_fuera,Comercio simple sin evidencia productiva suficiente.,comercio al por mayor
8560151,8560151,HERRERIA TRES POTRILLOS,332320,Fabricaci�n de productos de herrer�a,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,herreria
3326086,3326086,TALLER DE TORNO IXEHUATL,332710,Maquinado de piezas met�licas para maquinaria y equipo en general,sin_registro_en_filtro_anterior,False,fuera_filtro,False,False,antes_no_ahora_fuera,Sin senal suficiente para el universo textil o de revision.,torno
